"ORI","IncidentId","IncidentDate","TotalVictims","TotalOffenders","OffenderRaceId"
"WA0173600","P14002137","2014-02-14",1,0,"U"
"WA0173600","P14900180","2014-10-05",0,1,"W"
"WA0174000","14-051873","2014-02-27",3,0,"U"
"WA0174100","14-051873","2014-01-07",2,1,"W"
"WA0174100","14-147950","2014-06-10",1,1,"U"
"WA0174100","14-154432","2014-06-16",2,1,"W"
"WA0180000","K14001117","2014-02-01",1,0,"U"
"WA0180000","K14010811","2014-11-03",1,1,"B"
"WA0180100","B14001033","2014-02-04",9,1,"B"
"WA0180100","B14003750","2014-05-07",0,0,"U"
"WA0180100","B14007366","2014-09-02",1,0,"U"
"WA0210100","14A2227","2014-02-05",3,1,"W"
"WA0210100","14A3839","2014-03-07",1,1,"W"
"WA0230400","14-S05464","2014-07-24",1,1,"I"
"WA0230400","14-S05702","2014-08-03",1,0,"U"
"WA0260000","14-04518","2014-07-05",0,0,"U"
"WA0270000","140110700","2014-01-10",1,0,"U"
"WA0270000","143331141","2014-11-29",1,1,"W"
"WA0270100","14001943","2014-03-12",2,1,"W"
"WA0270100","14007899","2014-10-08",0,1,"W"
"WA0270300","140370669","2014-02-06",1,1,"W"
"WA0270300","140540882","2014-02-23",1,1,"B"
"WA0270300","140740646","2014-03-15",1,1,"W"
"WA0270300","141541148","2014-06-03",1,1,"W"
"WA0270700","2014002842","2014-08-10",1,1,"W"
"WA0270700","2014002942","2014-08-19",1,1,"W"
"WA0270700","2014004096","2014-12-02",1,1,"U"
"WA0271400","BL14000303","2014-02-09",0,0,"U"
"WA0271700","FR1400631","2014-08-18",1,2,"U"
"WA0272300","140910542","2014-03-07",1,0,"U"
"WA0272300","141690125","2014-06-18",1,1,"W"
"WA0272300","141690836","2014-06-14",1,0,"U"
"WA0272300","143461116","2014-12-12",1,1,"W"
"WA0290000","14-01478","2014-02-03",1,0,"U"
"WA0290200","14-M12390","2014-07-31",2,2,"W"
"WA0310000","14-04708","2014-03-18",1,1,"W"
"WA0310000","14-09089","2014-05-25",1,1,"W"
"WA0310300","14-16774","2014-08-20",1,1,"W"
"WA0310300","14-18780","2014-09-18",1,1,"W"
"WA0320000","14-30629","2014-01-01",1,1,"W"
"WA0320400","14-146813","2014-05-11",1,1,"W"
"WA0320400","14-164108","2014-05-24",1,1,"W"
"WA0320400","14-325152","2014-09-25",2,1,"W"
"WA0320400","14-88229","2014-03-22",1,2,"W"
"WA0320400","140353283","2014-11-26",1,0,"U"
"WA0320400","140421575","2014-12-17",1,1,"W"
"WA0320400","140435585","2014-12-22",1,0,"U"
"WA0321500","14-181353","2014-06-07",1,1,"W"
"WA0321500","14-62140","2014-02-27",1,2,"W"
"WA0321500","14000229584","2014-07-13",0,0,"U"
"WA0321500","1400273752","2014-08-16",1,0,"U"
"WA0330000","1403640","2014-05-10",1,1,"W"
"WA0330000","1410177","2014-11-12",0,0,"U"
"WA0340000","14-002664","2014-05-16",2,1,"U"
"WA0340100","201407683","2014-11-28",1,1,"W"
"WA0340400","201402490","2014-05-24",2,0,"U"
"WA0360100","201400004990","2014-04-07",1,1,"W"
"WA0360100","201400005162","2014-04-10",0,1,"U"
"WA0360100","201400014724","2014-09-13",3,1,"U"
"WA0360100","201400016314","2014-10-08",0,1,"U"
"WA0360100","201400018704","2014-11-20",1,1,"W"
"WA0360100","201400018921","2014-11-24",0,1,"W"
"WA0370000","14A09212","2014-05-17",0,0,"U"
"WA0370000","14A09871","2014-05-25",1,0,"U"
"WA0370000","14A16653","2014-08-22",1,0,"U"
"WA0370000","14A21281","2014-10-20",1,0,"U"
"WA0370000","14A23243","2014-10-28",1,0,"U"
"WA0370100","14B08865","2014-03-01",1,0,"U"
"WA0370100","14B43488","2014-09-25",1,0,"U"
"WA0370800","14-0793","2014-11-09",1,1,"W"
"WA0380000","14-S2583","2014-08-27",1,1,"W"
"WA0380300","14-P01626","2014-02-23",1,1,"W"
"WA0380300","14-P10503","2014-11-18",3,1,"W"
"WA0380500","14-W1381","2014-04-07",1,0,"U"
"WA0390500","14Y016821","2014-04-29",1,1,"W"
"WA0390500","14Y020637","2014-05-28",1,1,"W"
"WA0390500","14Y039941","2014-09-26",1,0,"U"
"WASPD0000","14-104023","2014-04-05",1,0,"U"
"WASPD0000","14-108482","2014-04-09",1,0,"U"
"WASPD0000","14-113788","2014-04-14",1,1,"W"
"WASPD0000","14-115974","2014-04-16",1,0,"U"
"WASPD0000","14-118519","2014-04-18",1,0,"U"
"WASPD0000","14-119737","2014-04-19",1,1,"B"
"WASPD0000","14-12807","2014-01-12",1,1,"B"
"WASPD0000","14-128171","2014-04-26",1,1,"W"
"WASPD0000","14-129968","2014-04-28",4,1,"W"
"WASPD0000","14-154749","2014-05-18",2,1,"B"
"WASPD0000","14-155082","2014-05-18",1,0,"U"
"WASPD0000","14-158573","2014-03-16",2,0,"U"
"WASPD0000","14-161756","2014-05-21",1,1,"U"
"WASPD0000","14-163809","2014-05-24",1,0,"U"
"WASPD0000","14-164315","2014-05-25",1,1,"W"
"WASPD0000","14-171444","2014-05-31",1,1,"B"
"WASPD0000","14-175380","2014-06-01",1,1,"B"
"WASPD0000","14-175760","2014-06-03",1,0,"U"
"WASPD0000","14-177109","2014-06-04",3,1,"B"
"WASPD0000","14-19508","2014-01-17",1,0,"U"
"WASPD0000","14-200287","2014-06-20",2,1,"B"
"WASPD0000","14-201320","2014-06-23",1,1,"U"
"WASPD0000","14-213241","2014-06-09",2,1,"B"
"WASPD0000","14-219542","2014-07-06",1,0,"U"
"WASPD0000","14-221037","2014-07-08",1,1,"W"
"WASPD0000","14-22880","2014-01-15",1,0,"U"
"WASPD0000","14-230313","2014-07-14",1,0,"U"
"WASPD0000","14-231985","2014-07-16",1,1,"B"
"WASPD0000","14-235164","2014-07-18",1,1,"B"
"WASPD0000","14-237976","2014-07-19",1,2,"M"
"WASPD0000","14-242160","2014-07-23",0,0,"U"
"WASPD0000","14-242827","2014-07-24",1,1,"B"
"WASPD0000","14-243901","2014-07-25",1,1,"W"
"WASPD0000","14-246780","2014-07-27",4,1,"W"
"WASPD0000","14-247025","2014-07-27",0,0,"U"
"WASPD0000","14-247709","2014-07-28",1,2,"B"
"WASPD0000","14-253787","2014-08-02",0,0,"U"
"WASPD0000","14-257442","2014-08-05",1,1,"W"
"WASPD0000","14-265038","2014-08-10",2,3,"W"
"WASPD0000","14-280067","2014-08-22",2,1,"W"
"WASPD0000","14-283988","2014-08-25",3,1,"B"
"WASPD0000","14-288942","2014-08-29",0,0,"U"
"WASPD0000","14-29203","2014-01-27",2,1,"B"
"WASPD0000","14-293293","2014-09-02",1,1,"B"
"WASPD0000","14-294677","2014-09-03",0,0,"U"
"WASPD0000","14-308764","2014-09-15",2,1,"W"
"WASPD0000","14-31642","2014-01-29",1,0,"U"
"WASPD0000","14-325848","2014-09-29",0,0,"U"
"WASPD0000","14-32707","2014-01-28",1,1,"W"
"WASPD0000","14-331651","2014-10-04",3,1,"B"
"WASPD0000","14-333275","2014-10-05",1,0,"U"
"WASPD0000","14-333333","2014-10-05",1,0,"U"
"WASPD0000","14-335632","2014-10-06",1,1,"W"
"WASPD0000","14-346045","2014-10-16",1,1,"B"
"WASPD0000","14-351293","2014-10-20",1,1,"U"
"WASPD0000","14-351363","2014-10-20",1,0,"U"
"WASPD0000","14-352516","2014-10-21",0,1,"W"
"WASPD0000","14-355036","2014-10-23",1,0,"U"
"WASPD0000","14-355821","2014-10-24",1,1,"B"
"WASPD0000","14-370034","2014-11-04",1,1,"W"
"WASPD0000","14-382523","2014-11-15",4,1,"B"
"WASPD0000","14-384540","2014-11-17",1,3,"W"
"WASPD0000","14-385811","2014-11-18",1,1,"B"
"WASPD0000","14-389461","2014-11-21",1,1,"B"
"WASPD0000","14-390966","2014-11-22",1,1,"I"
"WASPD0000","14-398469","2014-11-30",1,0,"U"
"WASPD0000","14-406534","2014-12-05",1,1,"B"
"WASPD0000","14-407974","2014-12-09",4,1,"W"
"WASPD0000","14-415517","2014-12-16",1,1,"W"
"WASPD0000","14-421842","2014-12-22",1,1,"I"
"WASPD0000","14-423302","2014-12-22",1,1,"U"
"WASPD0000","14-426243","2014-12-26",1,1,"B"
"WASPD0000","14-428927","2014-12-29",1,0,"U"
"WASPD0000","14-56886","2014-02-22",2,3,"U"
"WASPD0000","14-57982","2014-02-23",1,1,"I"
"WASPD0000","14-60773","2014-02-25",1,1,"W"
"WASPD0000","14-64563","2014-02-28",1,1,"U"
"WASPD0000","14-73161","2014-03-09",1,1,"B"
"WASPD0000","14-80672","2014-03-16",1,2,"W"
"WASPD0000","14-81573","2014-02-05",1,0,"U"
"WASPD0000","14-87137","2014-03-21",1,1,"B"
"WASPD0000","14-92516","2014-03-26",2,0,"U"
"WASPD0000","14-94407","2014-03-28",1,0,"U"
"WI0070000","14-0975","2014-06-07",1,2,"W"
"WI0070000","14-1186","2014-07-03",1,1,"W"
"WI0130100","201400183851","2014-06-13",1,1,"B"
"WI0130100","201400254414","2014-08-07",2,1,"B"
"WI0130100","201400330327","2014-10-06",1,0,"U"
"WI0130100","201400346706","2014-10-21",0,1,"W"
"WI0130100","201400353715","2014-10-27",1,1,"B"
"WI0130100","201400903537","2014-11-07",1,0,"U"
"WI0140900","140000186","2014-01-24",0,1,"W"
"WI0140900","140002176","2014-09-16",1,2,"M"
"WI0170600","14-00727","2014-11-04",1,1,"W"
"WI0180500","14-1041","2014-10-04",0,0,"U"
"WI0180500","14-1188","2014-11-01",0,0,"U"
"WI0200000","140008860","2014-07-23",1,1,"B"
"WI0200000","140012513","2014-10-22",1,1,"B"
"WI0200100","140002873","2014-04-10",1,1,"W"
"WI0320100","10-14-07336","2014-02-21",0,1,"B"
"WI0320100","10-14-27955","2014-06-15",2,3,"W"
"WI0320100","10-14-58873","2014-11-30",1,1,"B"
"WI0411000","14019316","2014-08-02",3,1,"W"
"WI0450100","LAC14-026196","2014-05-16",1,1,"B"
"WI0480100","RF2014-01496","2014-08-27",1,0,"U"
"WI0500100","C14-06043","2014-07-04",1,0,"U"
"WI0540200","JV1465820","2014-12-18",1,0,"U"
"WI0540200","JV1465927","2014-12-19",1,2,"W"
"WI0580000","14090801","2014-09-08",1,2,"M"
"WI0580000","14101601","2014-10-16",1,2,"W"
"WI0640000","14-003997","2014-04-27",0,1,"W"
"WI0670000","14-021282","2014-06-16",2,1,"W"
"WIMPD0000","140410043","2014-02-09",1,1,"U"
"WIMPD0000","141260170","2014-05-06",3,1,"W"
"WIMPD0000","141750015","2014-06-24",1,3,"W"
"WIMPD0000","142990007","2014-10-25",1,2,"U"
"WIMPD0000","143010082","2014-10-09",1,1,"B"
"WIMPD0000","143370141","2014-12-03",1,7,"B"
"WV0050000","2014013016","2014-10-19",2,1,"U"
"WV0150000","2014110374","2014-11-30",1,1,"U"
"WV0150100","2014090008","2014-09-02",1,1,"U"
"WV0150200","2014090732","2014-09-28",2,1,"W"
"WV0200000","14112408","2014-11-24",1,0,"U"
"WV0200000","14112417","2014-11-24",0,4,"W"
"WV0200200","I14040501","2014-04-04",0,0,"U"
"WV0200200","I14081515","2014-07-27",1,0,"U"
"WV0200200","I14082916","2014-08-29",1,1,"W"
"WV0202000","140405-01CM","2014-04-04",0,1,"W"
"WV0202000","140826-01CM","2014-08-25",1,0,"U"
"WV0250100","20141647","2014-10-05",1,1,"U"
"WV0260500","2014050483","2014-05-28",0,1,"W"
"WV0350000","201436702","2014-09-20",1,1,"W"
"WV0400200","2014-02-17","2014-02-18",1,1,"U"
"WV0400200","2014-02-18","2014-02-25",0,1,"U"
"WV0400200","2014-5-42","2014-05-14",0,1,"U"
"WV0410000","2014-34718","2014-05-31",0,1,"W"
"WV0450100","2014000087","2014-04-06",0,1,"U"
